floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
5904813,AO,data/indian/2020/09/nodc_R5904813_142.nc,2020-09-02T23:30:11Z,2020-09-02T23:30:11Z,-37.7950,-37.7950,102.1020,102.1020,4.00,1997.80
5904824,AO,data/indian/2020/09/nodc_R5904824_140.nc,2020-09-02T18:33:59Z,2020-09-02T18:33:59Z,-16.7810,-16.7810,66.3740,66.3740,4.40,1997.20
5904830,AO,data/indian/2020/09/nodc_R5904830_140.nc,2020-09-03T04:13:47Z,2020-09-03T04:13:47Z,-18.8750,-18.8750,62.8350,62.8350,4.20,1998.30
5904831,AO,data/indian/2020/09/nodc_R5904831_140.nc,2020-09-03T15:56:23Z,2020-09-03T15:56:23Z,-8.1710,-8.1710,65.8510,65.8510,4.10,1995.30
5904833,AO,data/indian/2020/09/nodc_R5904833_141.nc,2020-09-02T09:36:51Z,2020-09-02T09:36:51Z,-19.1590,-19.1590,110.9660,110.9660,4.10,2000.70
5904836,AO,data/indian/2020/09/nodc_R5904836_140.nc,2020-09-02T22:07:42Z,2020-09-02T22:07:42Z,-10.5360,-10.5360,62.6880,62.6880,4.20,1998.50
5904846,AO,data/indian/2020/09/nodc_R5904846_097.nc,2020-09-02T16:47:53Z,2020-09-02T16:47:53Z,-37.8150,-37.8150,138.6300,138.6300,4.10,1999.90
5905088,AO,data/indian/2020/09/nodc_R5905088_129.nc,2020-09-02T19:08:50Z,2020-09-02T19:08:50Z,9.7720,9.7720,72.3870,72.3870,4.20,1998.00
5905089,AO,data/indian/2020/09/nodc_R5905089_129.nc,2020-09-03T02:36:02Z,2020-09-03T02:36:02Z,12.2030,12.2030,70.3330,70.3330,4.00,1997.60
5905090,AO,data/indian/2020/09/nodc_R5905090_129.nc,2020-09-03T17:11:20Z,2020-09-03T17:11:20Z,4.2560,4.2560,74.3170,74.3170,2.90,1997.40
5905771,AO,data/indian/2020/09/nodc_R5905771_070.nc,2020-09-03T02:42:09Z,2020-09-03T02:42:09Z,-28.2736,-28.2736,92.2857,92.2857,0.36,2003.84
5905772,AO,data/indian/2020/09/nodc_R5905772_075.nc,2020-09-03T10:35:37Z,2020-09-03T10:35:37Z,-51.9699,-51.9699,109.8296,109.8296,0.60,2002.04
5906209,AO,data/indian/2020/09/nodc_R5906209_024.nc,2020-09-02T18:40:30Z,2020-09-02T18:40:30Z,-45.3270,-45.3270,76.6790,76.6790,2.40,1499.59
5906281,AO,data/indian/2020/09/nodc_R5906281_002.nc,2020-09-03T00:29:47Z,2020-09-03T00:29:47Z,-21.4980,-21.4980,84.1220,84.1220,4.40,1998.28
5906282,AO,data/indian/2020/09/nodc_R5906282_002.nc,2020-09-02T10:46:17Z,2020-09-02T10:46:17Z,-20.2460,-20.2460,85.2980,85.2980,4.30,1998.10
7900198,AO,data/indian/2020/09/nodc_R7900198_218.nc,2020-09-03T12:57:32Z,2020-09-03T12:57:32Z,-55.4069,-55.4069,53.6881,53.6881,0.80,1138.00
1901304,BO,data/indian/2020/09/nodc_R1901304_273.nc,2020-09-02T15:52:33Z,2020-09-02T15:52:33Z,-46.3538,-46.3538,76.3501,76.3501,4.40,2000.80
3901507,BO,data/indian/2020/09/nodc_R3901507_205.nc,2020-09-03T07:12:38Z,2020-09-03T07:12:38Z,-39.9443,-39.9443,57.8323,57.8323,4.20,1900.10
3901539,BO,data/indian/2020/09/nodc_R3901539_105.nc,2020-09-02T14:04:17Z,2020-09-02T14:04:17Z,-46.8517,-46.8517,55.4153,55.4153,4.10,1899.40
3901913,BO,data/indian/2020/09/nodc_R3901913_166.nc,2020-09-03T05:40:20Z,2020-09-03T05:40:20Z,-32.0682,-32.0682,57.0985,57.0985,0.30,2016.00
3901914,BO,data/indian/2020/09/nodc_R3901914_166.nc,2020-09-03T06:00:20Z,2020-09-03T06:00:20Z,-53.1885,-53.1885,93.3861,93.3861,0.40,1.20
3901916,BO,data/indian/2020/09/nodc_R3901916_166.nc,2020-09-03T05:48:20Z,2020-09-03T05:48:20Z,-44.5382,-44.5382,78.4065,78.4065,0.40,2005.40
3901917,BO,data/indian/2020/09/nodc_R3901917_166.nc,2020-09-03T06:03:20Z,2020-09-03T06:03:20Z,-45.2969,-45.2969,39.4028,39.4028,0.90,1915.50
3901877,IF,data/indian/2020/09/nodc_R3901877_142.nc,2020-09-02T11:55:30Z,2020-09-02T11:55:30Z,-48.7209,-48.7209,40.2048,40.2048,0.30,2022.40
6901982,IF,data/indian/2020/09/nodc_R6901982_210.nc,2020-09-01T17:37:51Z,2020-09-01T17:37:51Z,-41.7390,-41.7390,64.0990,64.0990,4.10,950.30
6902759,IF,data/indian/2020/09/nodc_R6902759_125.nc,2020-09-02T16:30:00Z,2020-09-02T16:30:00Z,-39.2370,-39.2370,75.9730,75.9730,0.00,2012.00
6902833,IF,data/indian/2020/09/nodc_R6902833_072.nc,2020-09-01T15:38:00Z,2020-09-01T15:38:00Z,-57.4080,-57.4080,88.2200,88.2200,0.00,2004.00
6902905,IF,data/indian/2020/09/nodc_R6902905_188.nc,2020-09-03T06:36:00Z,2020-09-03T06:36:00Z,-47.6198,-47.6198,80.7153,80.7153,0.00,974.30
6902942,IF,data/indian/2020/09/nodc_R6902942_059.nc,2020-09-02T11:42:30Z,2020-09-02T11:42:30Z,-50.0157,-50.0157,125.9378,125.9378,0.40,1970.80
6902943,IF,data/indian/2020/09/nodc_R6902943_233.nc,2020-09-01T14:47:30Z,2020-09-01T14:47:30Z,12.7059,12.7059,63.5712,63.5712,0.20,1477.40
6902943,IF,data/indian/2020/09/nodc_R6902943_234.nc,2020-09-03T14:46:30Z,2020-09-03T14:46:30Z,12.6249,12.6249,63.5403,63.5403,0.20,1541.80
6902946,IF,data/indian/2020/09/nodc_R6902946_275.nc,2020-09-02T14:48:30Z,2020-09-02T14:48:30Z,11.5131,11.5131,47.2140,47.2140,0.20,1197.50
6902949,IF,data/indian/2020/09/nodc_R6902949_038.nc,2020-09-03T11:43:20Z,2020-09-03T11:43:20Z,-2.3439,-2.3439,42.5408,42.5408,0.20,2017.50
6902950,IF,data/indian/2020/09/nodc_R6902950_038.nc,2020-09-03T11:43:20Z,2020-09-03T11:43:20Z,-1.6837,-1.6837,46.8989,46.8989,0.10,1971.60
6902951,IF,data/indian/2020/09/nodc_R6902951_038.nc,2020-09-02T11:36:20Z,2020-09-02T11:36:20Z,-7.3736,-7.3736,59.2251,59.2251,0.10,1996.80
2902622,HZ,data/indian/2020/09/nodc_R2902622_215.nc,2020-09-03T01:15:30Z,2020-09-03T01:15:30Z,3.2410,3.2410,53.5700,53.5700,1.00,1960.00
2902680,HZ,data/indian/2020/09/nodc_R2902680_152.nc,2020-09-02T10:49:58Z,2020-09-02T10:49:58Z,11.3210,11.3210,90.7350,90.7350,7.00,2000.60
1901346,CS,data/indian/2020/09/nodc_R1901346_214.nc,2020-09-03T04:14:44Z,2020-09-03T04:14:44Z,-2.7990,-2.7990,82.4590,82.4590,4.10,1984.00
1901747,CS,data/indian/2020/09/nodc_R1901747_025.nc,2020-09-01T13:53:12Z,2020-09-01T13:53:12Z,-34.9052,-34.9052,59.4712,59.4712,4.44,1987.82
1901752,CS,data/indian/2020/09/nodc_R1901752_024.nc,2020-09-02T16:23:50Z,2020-09-02T16:23:50Z,-56.3298,-56.3298,63.7754,63.7754,4.32,1993.56
1901753,CS,data/indian/2020/09/nodc_R1901753_024.nc,2020-09-03T08:37:48Z,2020-09-03T08:37:48Z,-60.3588,-60.3588,50.9515,50.9515,4.18,1987.41
2901857,CS,data/indian/2020/09/nodc_R2901857_259.nc,2020-09-02T11:15:18Z,2020-09-02T11:15:18Z,11.6590,11.6590,65.5750,65.5750,4.20,1995.50
2901858,CS,data/indian/2020/09/nodc_R2901858_254.nc,2020-09-01T14:55:39Z,2020-09-01T14:55:39Z,12.8940,12.8940,71.7760,71.7760,5.00,1690.80
5903685,CS,data/indian/2020/09/nodc_R5903685_331.nc,2020-09-01T21:10:55Z,2020-09-01T21:10:55Z,-39.5870,-39.5870,105.5880,105.5880,4.40,2006.70
5903694,CS,data/indian/2020/09/nodc_R5903694_328.nc,2020-09-01T22:02:29Z,2020-09-01T22:02:29Z,-19.2560,-19.2560,76.4270,76.4270,4.40,2005.60
5903909,CS,data/indian/2020/09/nodc_R5903909_322.nc,2020-09-01T13:34:21Z,2020-09-01T13:34:21Z,-18.4000,-18.4000,87.6530,87.6530,4.30,2002.50
5904243,CS,data/indian/2020/09/nodc_R5904243_267.nc,2020-09-01T13:29:54Z,2020-09-01T13:29:54Z,-21.9850,-21.9850,74.7930,74.7930,4.40,1918.10
5904261,CS,data/indian/2020/09/nodc_R5904261_263.nc,2020-09-03T12:51:00Z,2020-09-03T12:51:00Z,-43.6130,-43.6130,131.1440,131.1440,4.00,1982.40
5904888,CS,data/indian/2020/09/nodc_R5904888_221.nc,2020-09-02T06:22:38Z,2020-09-02T06:22:38Z,-42.1880,-42.1880,129.6570,129.6570,2.90,1987.80
5904894,CS,data/indian/2020/09/nodc_R5904894_219.nc,2020-09-01T17:41:56Z,2020-09-01T17:41:56Z,-30.6140,-30.6140,90.3610,90.3610,2.50,1991.50
5904899,CS,data/indian/2020/09/nodc_R5904899_216.nc,2020-09-01T16:59:54Z,2020-09-01T16:59:54Z,-40.2370,-40.2370,103.9920,103.9920,2.80,1981.40
5904902,CS,data/indian/2020/09/nodc_R5904902_215.nc,2020-09-03T00:32:07Z,2020-09-03T00:32:07Z,-22.7760,-22.7760,90.6090,90.6090,2.80,1991.50
5904903,CS,data/indian/2020/09/nodc_R5904903_215.nc,2020-09-03T10:46:36Z,2020-09-03T10:46:36Z,-23.3290,-23.3290,99.4900,99.4900,4.20,1982.00
5904994,CS,data/indian/2020/09/nodc_R5904994_183.nc,2020-09-03T09:12:46Z,2020-09-03T09:12:46Z,-5.0620,-5.0620,97.8940,97.8940,4.40,1999.60
5905020,CS,data/indian/2020/09/nodc_R5905020_174.nc,2020-09-01T18:43:33Z,2020-09-01T18:43:33Z,-9.6360,-9.6360,92.2300,92.2300,4.30,1989.30
5905169,CS,data/indian/2020/09/nodc_R5905169_145.nc,2020-09-03T00:03:55Z,2020-09-03T00:03:55Z,-35.8650,-35.8650,109.1580,109.1580,2.80,1997.10
5905170,CS,data/indian/2020/09/nodc_R5905170_142.nc,2020-09-03T00:30:35Z,2020-09-03T00:30:35Z,-40.3240,-40.3240,112.5550,112.5550,4.20,993.30
5905174,CS,data/indian/2020/09/nodc_R5905174_141.nc,2020-09-03T01:02:20Z,2020-09-03T01:02:20Z,-35.0647,-35.0647,92.7792,92.7792,4.00,1994.10
5905179,CS,data/indian/2020/09/nodc_R5905179_140.nc,2020-09-01T16:51:04Z,2020-09-01T16:51:04Z,-20.1256,-20.1256,103.7643,103.7643,4.20,1999.60
5905180,CS,data/indian/2020/09/nodc_R5905180_140.nc,2020-09-01T13:38:26Z,2020-09-01T13:38:26Z,-19.0767,-19.0767,101.9091,101.9091,2.70,2001.10
5905183,CS,data/indian/2020/09/nodc_R5905183_140.nc,2020-09-03T04:15:32Z,2020-09-03T04:15:32Z,-42.0460,-42.0460,126.3970,126.3970,3.00,1979.10
5905195,CS,data/indian/2020/09/nodc_R5905195_125.nc,2020-09-01T15:24:39Z,2020-09-01T15:24:39Z,-34.0504,-34.0504,129.1701,129.1701,4.30,2029.80
5905196,CS,data/indian/2020/09/nodc_R5905196_125.nc,2020-09-02T15:25:17Z,2020-09-02T15:25:17Z,-37.3203,-37.3203,133.8561,133.8561,4.30,1973.10
5905213,CS,data/indian/2020/09/nodc_R5905213_103.nc,2020-09-01T19:38:45Z,2020-09-01T19:38:45Z,-15.9180,-15.9180,116.7551,116.7551,4.30,1992.30
5905214,CS,data/indian/2020/09/nodc_R5905214_103.nc,2020-09-03T10:09:32Z,2020-09-03T10:09:32Z,-15.2036,-15.2036,107.5868,107.5868,4.40,1999.20
5905415,CS,data/indian/2020/09/nodc_R5905415_070.nc,2020-09-03T00:52:50Z,2020-09-03T00:52:50Z,-24.2222,-24.2222,103.6544,103.6544,0.40,2021.10
5905416,CS,data/indian/2020/09/nodc_R5905416_070.nc,2020-09-03T16:15:49Z,2020-09-03T16:15:49Z,-15.4152,-15.4152,116.3061,116.3061,4.00,1998.40
5905448,CS,data/indian/2020/09/nodc_R5905448_024.nc,2020-09-01T12:56:33Z,2020-09-01T12:56:33Z,-48.1558,-48.1558,109.5415,109.5415,2.90,1979.60
5905449,CS,data/indian/2020/09/nodc_R5905449_024.nc,2020-09-02T00:49:13Z,2020-09-02T00:49:13Z,-47.7750,-47.7750,116.7566,116.7566,4.30,2000.10
5905450,CS,data/indian/2020/09/nodc_R5905450_024.nc,2020-09-02T23:36:56Z,2020-09-02T23:36:56Z,-49.5536,-49.5536,116.6462,116.6462,2.80,2001.30
5905451,CS,data/indian/2020/09/nodc_R5905451_023.nc,2020-09-02T05:00:57Z,2020-09-02T05:00:57Z,-51.2451,-51.2451,88.4097,88.4097,4.30,2007.70
5905454,CS,data/indian/2020/09/nodc_R5905454_023.nc,2020-09-03T06:12:14Z,2020-09-03T06:12:14Z,-58.2297,-58.2297,85.7420,85.7420,2.36,1973.29
5905467,CS,data/indian/2020/09/nodc_R5905467_019.nc,2020-09-01T17:19:14Z,2020-09-01T17:19:14Z,-30.8074,-30.8074,113.7656,113.7656,4.30,1969.40
5905472,CS,data/indian/2020/09/nodc_R5905472_004.nc,2020-09-02T02:42:25Z,2020-09-02T02:42:25Z,-39.3400,-39.3400,127.4952,127.4952,4.20,2026.00
5905476,CS,data/indian/2020/09/nodc_R5905476_003.nc,2020-09-02T01:25:40Z,2020-09-02T01:25:40Z,-31.3235,-31.3235,113.5671,113.5671,4.00,1993.10
7900333,CS,data/indian/2020/09/nodc_R7900333_285.nc,2020-09-03T07:28:34Z,2020-09-03T07:28:34Z,-59.4170,-59.4170,115.9550,115.9550,4.20,1993.70
2901344,IN,data/indian/2020/09/nodc_R2901344_315.nc,2020-09-01T19:25:54Z,2020-09-01T19:25:54Z,-34.3270,-34.3270,86.3260,86.3260,4.40,1900.30
2902118,IN,data/indian/2020/09/nodc_R2902118_238.nc,2020-09-03T11:20:00Z,2020-09-03T11:20:00Z,12.1290,12.1290,68.3700,68.3700,0.20,1980.80
2902170,IN,data/indian/2020/09/nodc_R2902170_205.nc,2020-09-03T06:03:00Z,2020-09-03T06:03:00Z,-59.9386,-59.9386,134.3610,134.3610,0.40,1962.70
2902200,IN,data/indian/2020/09/nodc_R2902200_165.nc,2020-09-02T00:54:30Z,2020-09-02T00:54:30Z,11.8490,11.8490,63.5870,63.5870,4.50,2000.30
2902201,IN,data/indian/2020/09/nodc_R2902201_165.nc,2020-09-02T12:41:42Z,2020-09-02T12:41:42Z,17.5230,17.5230,62.6940,62.6940,4.20,1899.80
2902222,IN,data/indian/2020/09/nodc_R2902222_133.nc,2020-09-02T07:02:16Z,2020-09-02T07:02:16Z,-56.4320,-56.4320,115.6500,115.6500,3.90,1998.40
2902267,IN,data/indian/2020/09/nodc_R2902267_059.nc,2020-09-02T14:48:14Z,2020-09-02T14:48:14Z,16.5210,16.5210,61.2680,61.2680,1.00,2012.00
2902288,IN,data/indian/2020/09/nodc_R2902288_039.nc,2020-09-02T13:59:00Z,2020-09-02T13:59:00Z,-4.5410,-4.5410,89.6710,89.6710,0.00,1980.00
2902289,IN,data/indian/2020/09/nodc_R2902289_039.nc,2020-09-02T14:00:00Z,2020-09-02T14:00:00Z,-5.9090,-5.9090,76.3710,76.3710,1.00,2012.00
2902290,IN,data/indian/2020/09/nodc_R2902290_039.nc,2020-09-01T14:23:40Z,2020-09-01T14:23:40Z,-5.3810,-5.3810,73.8130,73.8130,1.00,2030.00
2902301,IN,data/indian/2020/09/nodc_R2902301_018.nc,2020-09-02T14:09:11Z,2020-09-02T14:09:11Z,-28.2700,-28.2700,48.0610,48.0610,1.00,1987.00
2902302,IN,data/indian/2020/09/nodc_R2902302_018.nc,2020-09-02T13:45:00Z,2020-09-02T13:45:00Z,-32.9150,-32.9150,59.0340,59.0340,1.00,2008.00
2902303,IN,data/indian/2020/09/nodc_R2902303_018.nc,2020-09-01T13:50:00Z,2020-09-01T13:50:00Z,-40.5880,-40.5880,55.0200,55.0200,1.00,2015.00
1902332,JA,data/indian/2020/09/nodc_R1902332_083.nc,2020-09-02T19:10:07Z,2020-09-02T19:10:07Z,-12.6040,-12.6040,80.5320,80.5320,2.10,2000.40
7900866,JA,data/indian/2020/09/nodc_R7900866_066.nc,2020-09-02T21:40:17Z,2020-09-02T21:40:17Z,-60.5610,-60.5610,100.4170,100.4170,4.70,3696.80
1901446,AO,data/indian/2020/09/nodc_R1901446_351.nc,2020-09-04T14:44:21Z,2020-09-04T14:44:21Z,-8.4210,-8.4210,61.7820,61.7820,4.50,1733.20
1901793,AO,data/indian/2020/09/nodc_R1901793_224.nc,2020-09-02T19:56:13Z,2020-09-02T19:56:13Z,-24.2386,-24.2386,36.9249,36.9249,0.84,1195.20
1901793,AO,data/indian/2020/09/nodc_R1901793_225.nc,2020-09-04T00:11:28Z,2020-09-04T00:11:28Z,-24.1249,-24.1249,36.9661,36.9661,0.84,1961.80
1901802,AO,data/indian/2020/09/nodc_R1901802_176.nc,2020-09-03T18:21:55Z,2020-09-03T18:21:55Z,-13.1910,-13.1910,66.2330,66.2330,4.20,2009.70
1902030,AO,data/indian/2020/09/nodc_R1902030_141.nc,2020-09-04T15:33:35Z,2020-09-04T15:33:35Z,-38.7846,-38.7846,29.9297,29.9297,0.52,1993.80
1902033,AO,data/indian/2020/09/nodc_R1902033_141.nc,2020-09-04T11:19:21Z,2020-09-04T11:19:21Z,-47.8953,-47.8953,114.2726,114.2726,0.52,2008.08
1902055,AO,data/indian/2020/09/nodc_R1902055_005.nc,2020-09-04T00:07:03Z,2020-09-04T00:07:03Z,-17.3814,-17.3814,88.6394,88.6394,0.64,2001.92
1902190,AO,data/indian/2020/09/nodc_R1902190_086.nc,2020-09-03T19:54:20Z,2020-09-03T19:54:20Z,-13.0550,-13.0550,54.4600,54.4600,2.90,1993.90
1902196,AO,data/indian/2020/09/nodc_R1902196_081.nc,2020-09-04T18:31:01Z,2020-09-04T18:31:01Z,2.6170,2.6170,65.8220,65.8220,4.30,1978.10
1902260,AO,data/indian/2020/09/nodc_R1902260_000.nc,2020-09-01T05:33:37Z,2020-09-01T05:33:37Z,-45.0034,-45.0034,81.9977,81.9977,0.20,145.48
1902260,AO,data/indian/2020/09/nodc_R1902260_001.nc,2020-09-01T16:03:15Z,2020-09-01T16:03:15Z,-45.0331,-45.0331,82.0065,82.0065,0.80,1008.16
1902260,AO,data/indian/2020/09/nodc_R1902260_002.nc,2020-09-02T15:42:47Z,2020-09-02T15:42:47Z,-45.1115,-45.1115,82.0599,82.0599,0.32,1508.52
1902260,AO,data/indian/2020/09/nodc_R1902260_003.nc,2020-09-03T15:37:00Z,2020-09-03T15:37:00Z,-45.1881,-45.1881,82.1455,82.1455,0.60,1525.52
1902260,AO,data/indian/2020/09/nodc_R1902260_004.nc,2020-09-04T15:23:07Z,2020-09-04T15:23:07Z,-45.2507,-45.2507,82.2739,82.2739,0.32,1531.08
1902261,AO,data/indian/2020/09/nodc_R1902261_000.nc,2020-09-01T20:34:07Z,2020-09-01T20:34:07Z,-45.0148,-45.0148,84.9917,84.9917,0.48,114.04
1902261,AO,data/indian/2020/09/nodc_R1902261_001.nc,2020-09-02T07:06:38Z,2020-09-02T07:06:38Z,-45.0426,-45.0426,84.9521,84.9521,0.48,1011.72
1902261,AO,data/indian/2020/09/nodc_R1902261_002.nc,2020-09-03T07:04:46Z,2020-09-03T07:04:46Z,-45.0802,-45.0802,84.8539,84.8539,0.52,1513.40
1902261,AO,data/indian/2020/09/nodc_R1902261_003.nc,2020-09-04T06:46:04Z,2020-09-04T06:46:04Z,-45.0999,-45.0999,84.7579,84.7579,0.68,1513.28
1902263,AO,data/indian/2020/09/nodc_R1902263_000.nc,2020-09-03T02:05:57Z,2020-09-03T02:05:57Z,-43.7426,-43.7426,90.5284,90.5284,0.48,169.52
1902263,AO,data/indian/2020/09/nodc_R1902263_001.nc,2020-09-03T12:41:54Z,2020-09-03T12:41:54Z,-43.7664,-43.7664,90.6689,90.6689,0.36,989.72
1902263,AO,data/indian/2020/09/nodc_R1902263_002.nc,2020-09-04T12:41:35Z,2020-09-04T12:41:35Z,-43.8482,-43.8482,90.9564,90.9564,0.68,1523.00
2902396,AO,data/indian/2020/09/nodc_R2902396_178.nc,2020-09-03T18:59:11Z,2020-09-03T18:59:11Z,0.5389,0.5389,68.8301,68.8301,0.68,1848.04
5902344,AO,data/indian/2020/09/nodc_R5902344_227.nc,2020-09-04T15:38:59Z,2020-09-04T15:38:59Z,-25.9590,-25.9590,98.1806,98.1806,0.88,1223.84
5902348,AO,data/indian/2020/09/nodc_R5902348_229.nc,2020-09-04T02:18:59Z,2020-09-04T02:18:59Z,-35.9656,-35.9656,96.9013,96.9013,0.80,1227.80
5902353,AO,data/indian/2020/09/nodc_R5902353_226.nc,2020-09-04T07:05:07Z,2020-09-04T07:05:07Z,-31.1252,-31.1252,68.2916,68.2916,0.72,1210.08
5902369,AO,data/indian/2020/09/nodc_R5902369_223.nc,2020-09-04T11:50:46Z,2020-09-04T11:50:46Z,-41.3928,-41.3928,112.4182,112.4182,0.80,1185.60
5902377,AO,data/indian/2020/09/nodc_R5902377_222.nc,2020-09-02T19:01:06Z,2020-09-02T19:01:06Z,-35.9264,-35.9264,131.7385,131.7385,0.72,1188.36
5902377,AO,data/indian/2020/09/nodc_R5902377_223.nc,2020-09-03T23:03:18Z,2020-09-03T23:03:18Z,-35.9370,-35.9370,131.7641,131.7641,0.80,1965.60
5902501,AO,data/indian/2020/09/nodc_R5902501_141.nc,2020-09-04T14:31:09Z,2020-09-04T14:31:09Z,-48.5509,-48.5509,136.2578,136.2578,0.52,1997.44
5903861,AO,data/indian/2020/09/nodc_R5903861_286.nc,2020-09-03T17:46:58Z,2020-09-03T17:46:58Z,-14.8520,-14.8520,79.3300,79.3300,4.40,2000.20
5904420,AO,data/indian/2020/09/nodc_R5904420_209.nc,2020-09-03T21:01:12Z,2020-09-03T21:01:12Z,-26.6650,-26.6650,64.9670,64.9670,0.40,1948.90
5904423,AO,data/indian/2020/09/nodc_R5904423_209.nc,2020-09-03T06:58:12Z,2020-09-03T06:58:12Z,-30.0740,-30.0740,42.9020,42.9020,-0.10,1996.90
5904447,AO,data/indian/2020/09/nodc_R5904447_209.nc,2020-09-04T04:26:49Z,2020-09-04T04:26:49Z,-23.2850,-23.2850,81.7920,81.7920,0.10,1999.50
5904819,AO,data/indian/2020/09/nodc_R5904819_141.nc,2020-09-04T01:37:31Z,2020-09-04T01:37:31Z,-22.6690,-22.6690,92.6080,92.6080,4.10,1997.00
5904821,AO,data/indian/2020/09/nodc_R5904821_140.nc,2020-09-04T07:28:49Z,2020-09-04T07:28:49Z,-16.8900,-16.8900,68.2370,68.2370,4.20,1997.80
5904828,AO,data/indian/2020/09/nodc_R5904828_141.nc,2020-09-04T11:44:45Z,2020-09-04T11:44:45Z,-19.1360,-19.1360,92.2230,92.2230,4.00,1998.20
5905069,AO,data/indian/2020/09/nodc_R5905069_133.nc,2020-09-04T02:56:39Z,2020-09-04T02:56:39Z,-53.4710,-53.4710,144.7690,144.7690,2.50,1898.51
5905368,AO,data/indian/2020/09/nodc_R5905368_096.nc,2020-09-04T14:00:46Z,2020-09-04T14:00:46Z,-55.5150,-55.5150,81.4990,81.4990,4.40,1997.74
5905996,AO,data/indian/2020/09/nodc_R5905996_063.nc,2020-09-04T01:09:34Z,2020-09-04T01:09:34Z,-49.7930,-49.7930,42.5370,42.5370,4.30,2000.00
5906204,AO,data/indian/2020/09/nodc_R5906204_025.nc,2020-09-04T08:03:04Z,2020-09-04T08:03:04Z,-27.4150,-27.4150,55.2640,55.2640,4.20,1599.72
5906220,AO,data/indian/2020/09/nodc_R5906220_023.nc,2020-09-04T11:02:25Z,2020-09-04T11:02:25Z,-48.9950,-48.9950,82.6760,82.6760,4.20,1899.02
5906262,AO,data/indian/2020/09/nodc_R5906262_003.nc,2020-09-03T18:38:18Z,2020-09-03T18:38:18Z,-26.2020,-26.2020,107.1190,107.1190,4.10,1998.52
5906278,AO,data/indian/2020/09/nodc_R5906278_002.nc,2020-09-03T17:13:59Z,2020-09-03T17:13:59Z,-23.9630,-23.9630,82.8130,82.8130,4.30,1048.40
1901873,BO,data/indian/2020/09/nodc_R1901873_151.nc,2020-09-03T02:14:36Z,2020-09-03T02:14:36Z,-41.6977,-41.6977,44.5574,44.5574,4.10,1948.95
1901881,BO,data/indian/2020/09/nodc_R1901881_125.nc,2020-09-03T18:53:32Z,2020-09-03T18:53:32Z,-23.1063,-23.1063,36.2002,36.2002,4.60,1000.00
1901884,BO,data/indian/2020/09/nodc_R1901884_125.nc,2020-09-03T20:59:40Z,2020-09-03T20:59:40Z,-38.4060,-38.4060,34.4633,34.4633,4.20,1900.20
1901897,BO,data/indian/2020/09/nodc_R1901897_084.nc,2020-09-04T11:01:53Z,2020-09-04T11:01:53Z,12.7728,12.7728,58.8378,58.8378,23.50,2000.20
2901897,BO,data/indian/2020/09/nodc_R2901897_227.nc,2020-09-02T05:40:51Z,2020-09-02T05:40:51Z,5.1347,5.1347,74.2075,74.2075,0.20,1999.40
3901608,IF,data/indian/2020/09/nodc_R3901608_135.nc,2020-09-02T10:56:00Z,2020-09-02T10:56:00Z,-50.8850,-50.8850,42.4170,42.4170,1004.00,1979.00
3901920,IF,data/indian/2020/09/nodc_R3901920_138.nc,2020-09-04T04:27:00Z,2020-09-04T04:27:00Z,-39.2200,-39.2200,71.3970,71.3970,0.00,2006.00
6902759,IF,data/indian/2020/09/nodc_R6902759_125.nc,2020-09-02T16:30:00Z,2020-09-02T16:30:00Z,-39.2370,-39.2370,75.9730,75.9730,0.00,2012.00
6902946,IF,data/indian/2020/09/nodc_R6902946_275.nc,2020-09-02T14:48:30Z,2020-09-02T14:48:30Z,11.5131,11.5131,47.2140,47.2140,0.20,1197.50
6902946,IF,data/indian/2020/09/nodc_R6902946_276.nc,2020-09-04T14:52:30Z,2020-09-04T14:52:30Z,11.5169,11.5169,47.2627,47.2627,0.20,1170.30
2902766,HZ,data/indian/2020/09/nodc_R2902766_022.nc,2020-09-04T05:28:31Z,2020-09-04T05:28:31Z,12.4570,12.4570,89.4960,89.4960,0.00,1978.80
2902788,HZ,data/indian/2020/09/nodc_R2902788_024.nc,2020-09-04T04:50:00Z,2020-09-04T04:50:00Z,-13.5540,-13.5540,111.5760,111.5760,6.90,2003.10
2902789,HZ,data/indian/2020/09/nodc_R2902789_024.nc,2020-09-04T11:42:00Z,2020-09-04T11:42:00Z,-12.8490,-12.8490,109.3340,109.3340,7.00,2014.30
2902790,HZ,data/indian/2020/09/nodc_R2902790_024.nc,2020-09-04T10:39:00Z,2020-09-04T10:39:00Z,-13.2700,-13.2700,111.8120,111.8120,4.70,2008.00
2902792,HZ,data/indian/2020/09/nodc_R2902792_029.nc,2020-09-04T20:05:00Z,2020-09-04T20:05:00Z,-12.5750,-12.5750,102.6420,102.6420,5.40,2028.20
2902794,HZ,data/indian/2020/09/nodc_R2902794_023.nc,2020-09-04T02:53:00Z,2020-09-04T02:53:00Z,-15.4560,-15.4560,113.1390,113.1390,2.70,2008.10
1901342,CS,data/indian/2020/09/nodc_R1901342_217.nc,2020-09-03T18:06:36Z,2020-09-03T18:06:36Z,-26.8620,-26.8620,39.2140,39.2140,4.80,1981.70
